country,site,year,date,gear,inside_area,species,length_cm,count
Indonesia,Karimunjawa National Park,2003,9/13/03,Muroami,Inside,Caesio cuning,18.342,1
Indonesia,Karimunjawa National Park,2003,9/13/03,Muroami,Inside,Caesio cuning,15.417,1
Indonesia,Karimunjawa National Park,2003,9/13/03,Muroami,Inside,Caesio cuning,23.244,1
Indonesia,Karimunjawa National Park,2003,9/15/03,Muroami,Inside,Caesio cuning,20.918,1
Indonesia,Karimunjawa National Park,2003,9/15/03,Muroami,Inside,Caesio cuning,20.215,1
Indonesia,Karimunjawa National Park,2003,9/15/03,Muroami,Inside,Caesio cuning,20.537,1
Indonesia,Karimunjawa National Park,2003,9/15/03,Muroami,Inside,Caesio cuning,24.349,1
Indonesia,Karimunjawa National Park,2003,9/15/03,Muroami,Inside,Caesio cuning,21.219,1
Indonesia,Karimunjawa National Park,2003,9/15/03,Muroami,Inside,Caesio cuning,18.342,1
Indonesia,Karimunjawa National Park,2003,9/15/03,Muroami,Inside,Caesio cuning,15.417,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,31.179,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.782,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,24.92,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,24.718,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,29.361,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,25.069,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,28.965,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.064,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,19.464,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,16.787,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.056,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,30.139,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.309,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,27.742,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,27.636,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.985,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Plectropomus oligacanthus,47.474,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,20.309,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.325,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,30.822,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,28.315,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,28.25,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,28.317,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,24.082,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,27.948,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Plectropomus areolatus,29.326,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,33.777,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,23.755,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,22.851,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,24.288,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.215,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,23.323,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,32.41,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,23.865,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.86,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,23.353,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,23.092,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,25.679,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.728,1
Indonesia,Karimunjawa National Park,2003,9/18/03,Muroami,Inside,Caesio cuning,26.119,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,28.715,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,29.056,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,27.886,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.568,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,31.675,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.779,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,23.77,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.132,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.298,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.897,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,28.847,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,28.682,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,28.901,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.887,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.035,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,27.905,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.522,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,27.469,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,29.071,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,31.926,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,22.871,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,34.577,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.525,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,21.381,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,23.381,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.257,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,20.181,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,34.537,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,30.929,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,30.056,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.038,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,23.32,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.933,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.662,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,30.183,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.842,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.999,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.065,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,27.135,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,23.902,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.065,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,27.849,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,23.933,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.745,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.57,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.979,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.953,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.837,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.543,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.655,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,28.548,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.115,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.384,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.775,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,31.787,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.018,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,25.44,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.018,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,24.474,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,23.186,1
Indonesia,Karimunjawa National Park,2003,9/20/03,Muroami,Outside,Caesio cuning,26.192,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,31.012,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,25.924,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,24.537,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,27.018,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,22.335,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,22.335,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,22.281,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,20.282,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,24.567,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,24.912,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,22.932,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,26.782,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,21.904,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,21.02,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,20.517,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,21.359,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,21.12,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,21.52,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,28.533,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,21.22,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,20.331,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,21.539,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,22.656,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,18.921,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,18.195,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,22.542,1
Indonesia,Karimunjawa National Park,2003,9/21/03,Muroami,Outside,Caesio cuning,26.632,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,36.603,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,17.354,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,32.428,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,24.117,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,25.611,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,30.067,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,14.11,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,28.559,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,16.019,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,32.272,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,31.938,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,25.757,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,22.842,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,26.22,1
Indonesia,Karimunjawa National Park,2003,9/22/03,Muroami,Inside,Caesio cuning,27.309,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,31.69,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,25.265,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,22.965,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,25.196,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,23.818,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,26.265,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,30.356,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,25.6,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,25.643,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,17.458,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,26.043,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,33.116,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,39.899,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,31.789,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,28.918,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,28.995,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,25.487,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,23.072,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,36.163,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,28.681,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,21.831,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,23.258,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,27.063,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,29.541,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,20.749,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,29.803,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,32.497,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,33.024,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,33.868,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,32.1,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,33.464,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,22.711,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,32.197,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,22.255,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,34.846,1
Indonesia,Karimunjawa National Park,2003,9/23/03,Muroami,Inside,Caesio cuning,28.081,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,25.349,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,24.881,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,25.716,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,26.09,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,39.596,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,33.43,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,26.15,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,35.349,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,35.281,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,28.87,1
Indonesia,Karimunjawa National Park,2003,9/24/03,Muroami,Inside,Caesio cuning,25.203,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,26.135,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,30.014,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,29.011,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,26.964,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,25.507,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,26.957,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Plectropomus oligacanthus,41.003,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Plectropomus oligacanthus,34.782,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Plectropomus leopardus,34.901,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,30.728,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,19.2,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,18,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,34.989,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,32.778,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,29.57,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,22.537,1
Indonesia,Karimunjawa National Park,2003,9/25/03,Muroami,Inside,Caesio cuning,27.241,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,31.464,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Bolbometopon muricatum,61.048,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,34.903,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,26.173,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,31.6,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,21.959,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,22.883,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,31.35,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,33.226,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,26.625,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,28.109,1
Indonesia,Karimunjawa National Park,2003,9/27/03,Muroami,Outside,Caesio cuning,28.631,1
