site,year,date,permanent_trip_id,gear,inside_area,fishing_ground,landing_site,species,sampled_catch,total_catch,length_cm,days,personDays,fisher_days.x,fisher_days.y,fisher_days.x.x,fisher_days.y.y,fisher_days
FF_Site1,2014,3/11/14,2014_187,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,1.153846154,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/11/14,2014_187,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,1.153846154,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/11/14,2014_187,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,1.153846154,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/11/14,2014_187,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,1.153846154,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/11/14,2014_187,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,1.153846154,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/11/14,2014_187,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,1.153846154,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/11/14,2014_187,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,1.153846154,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/16/14,2014_194,Trap,Outside,Pancingan,Karimunjawa,Lutjanus malabaricus,2.1,10.48,59,1,2,2,2,2,2,2
FF_Site1,2014,3/16/14,2014_194,Trap,Outside,Pancingan,Karimunjawa,Lutjanus malabaricus,2.1,NA,60,1,2,2,2,2,2,2
FF_Site1,2014,3/16/14,2014_194,Trap,Outside,Pancingan,Karimunjawa,Lutjanus malabaricus,2.1,NA,51,1,2,2,2,2,2,2
FF_Site1,2014,3/16/14,2014_196,Handline,Outside,Selatan taka burung,Karimunjawa,Lutjanus gibbus,4.075,NA,68,1,1,1,1,1,1,1
FF_Site1,2014,3/16/14,2014_196,Handline,Outside,Selatan taka burung,Karimunjawa,Lutjanus gibbus,4.075,NA,72,1,1,1,1,1,1,1
FF_Site1,2014,3/16/14,2014_196,Handline,Outside,Selatan taka burung,Karimunjawa,Lutjanus gibbus,4.075,NA,60,1,1,1,1,1,1,1
FF_Site1,2014,3/16/14,2014_196,Handline,Outside,Selatan taka burung,Karimunjawa,Lutjanus gibbus,4.075,NA,65,1,1,1,1,1,1,1
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,24,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,24,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_198,Trap,Outside,Genting,Karimunjawa,Caesio cuning,0.85,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,24,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/18/14,2014_201,Trap,Outside,Seruni,Karimunjawa,Caesio cuning,0.372727273,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Lutjanus malabaricus,2,40.5,58,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,31,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,31,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_204,Trap,Outside,Genting,Karimunjawa,Caesio cuning,1.069444444,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,26.3,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,31,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/22/14,2014_205,Trap,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.315,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,26.73,33,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,32,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,38,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,31,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,36,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,31,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,33,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,31,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Caesio cuning,0.711538462,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Lutjanus malabaricus,0.32,NA,39,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Lutjanus malabaricus,0.32,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Lutjanus malabaricus,0.32,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Lutjanus malabaricus,0.32,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_217,Trap,Outside,Barat daya taka burung,Karimunjawa,Lutjanus malabaricus,0.32,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/26/14,2014_219,Handline,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.25,NA,29,1,1,1,1,1,1,1
FF_Site1,2014,3/26/14,2014_219,Handline,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.25,NA,30,1,1,1,1,1,1,1
FF_Site1,2014,3/26/14,2014_219,Handline,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.25,NA,27,1,1,1,1,1,1,1
FF_Site1,2014,3/26/14,2014_219,Handline,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.25,NA,26,1,1,1,1,1,1,1
FF_Site1,2014,3/26/14,2014_219,Handline,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.25,NA,26,1,1,1,1,1,1,1
FF_Site1,2014,3/26/14,2014_219,Handline,Outside,Taka seruni,Karimunjawa,Caesio cuning,0.25,NA,25,1,1,1,1,1,1,1
FF_Site1,2014,3/27/14,2014_220,Handline,Inside,Timur karang kapal,Nyamuk,Caranx ignobilis,0.75,NA,60,1,1,1,1,1,1,1
FF_Site1,2014,3/27/14,2014_220,Handline,Inside,Timur karang kapal,Nyamuk,Caranx ignobilis,0.75,NA,59,1,1,1,1,1,1,1
FF_Site1,2014,3/27/14,2014_220,Handline,Inside,Timur karang kapal,Nyamuk,Caranx ignobilis,0.75,NA,55,1,1,1,1,1,1,1
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Plectropomus leopardus,0.54,106.55,38,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,23,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,24,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,22,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,21,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,29,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,30,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,27,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,28,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,25,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
FF_Site1,2014,3/27/14,2014_221,Speargun,Outside,Taka burung,Karimunjawa,Caesio cuning,2.777777778,NA,26,1,2,2,2,2,2,2
